1 6779.877036 45966732.629214
2 7016.425605 49230228.271888
3 6407.932391 41061597.529045
4 6902.456245 47643902.218955
5 7704.641593 59361502.083641
6 7515.928139 56489175.797817
7 7647.614192 58486002.823092
8 6282.063867 39464326.434946
9 6183.999609 38241851.166538
10 4730.420999 22376882.825057
11 6910.684339 47757558.027700
12 6466.536251 41816091.090485
13 7689.848502 59133769.987015
14 6287.792192 39536330.652634
15 6124.252562 37506469.446815
16 6947.814475 48272125.983025
17 8656.568620 74936180.278966
18 9560.276396 91398884.767098
19 5118.882947 26202962.623941
20 6758.259890 45674076.741201
21 8092.912683 65495235.696454
22 7708.489020 59420802.969551
23 6896.504786 47561778.263413
24 8846.923514 78268055.669531
25 6826.935013 46607041.677588
26 8236.342121 67837331.538571
27 8610.418572 74139307.982369
28 8022.202564 64355733.970821
29 7025.256090 49354223.134411
30 7369.127388 54304038.460262
31 7185.898649 51637139.399049
32 6084.316514 37018907.439984
33 7093.616678 50319397.577704
34 7661.415960 58697294.506535
35 8344.523667 69631075.234695
36 7763.222646 60267625.846193
37 8707.421125 75819182.656116
38 9409.098318 88531131.154173
39 6368.939360 40563388.565636
40 7910.450961 62575234.399446
41 7229.434662 52264725.533390
42 8629.213555 74463326.584703
43 9722.238931 94521929.827215
44 8718.407090 76010622.185463
45 9087.740148 82587020.989623
46 9291.416478 86330420.175346
47 8192.018346 67109164.577409
48 10227.848390 104608882.694139
49 9811.176035 96259175.189795
50 10402.626483 108214637.751582
51 8686.804656 75460575.133563
52 9674.075038 93587727.831294
53 11661.538106 135991471.009311
54 10027.196365 100544666.952084
55 10813.815951 116938615.425436
56 9953.077740 99063756.491750
57 11294.419401 127563909.601154
58 11840.328536 140193379.847331
59 12430.492296 154517138.721735
60 11330.886742 128388994.363292
61 12035.485016 144852899.569443
62 12048.200231 145159128.812029
63 13439.763615 180627246.028561
64 13384.982415 179157754.245737
65 13960.382446 194892278.027284
66 14556.717638 211898028.379885
67 14184.944844 201212660.226727
68 15770.876323 248720539.984221
69 15494.606655 240082835.395494
70 14946.253604 223390496.784859
71 18134.162442 328847847.473779
72 17225.159451 296706118.096957
73 17441.284999 304198422.425367
74 20173.608899 406974496.016068
75 20856.214128 434981667.748792
76 23121.105511 534585520.073165
77 22840.942037 521708633.138943
78 25430.177213 646693913.104220
79 28511.027058 812878663.923005
80 29533.758415 872242886.087090
81 31383.576904 984928899.284522
82 36889.834448 1360859885.619092
83 40966.254250 1678233987.315057
84 45265.704266 2048983982.703632
85 56205.381557 3159044915.915179
86 68823.044876 4736611505.966127
87 90079.954872 8114398269.741263
88 132156.382430 17465309416.917793
89 250525.691207 62763121954.512337
90 3061686.274389 9373922842784.210938
91 -295141.872080 87108724654.797745
92 -139469.427044 19451721079.910892
93 -89080.312861 7935302139.414805
94 -67279.655855 4526552091.992856
95 -51460.875652 2648221722.882451
96 -44073.745702 1942495060.237793
97 -35949.927406 1292397280.494658
98 -32380.882725 1048521566.059234
99 -29111.305698 847468119.451278
100 -25079.003895 628956436.383385
101 -21408.186827 458310463.203925
102 -21736.842674 472490329.448818
103 -18489.651438 341867210.287790
104 -15672.403600 245624234.599700
105 -16249.537839 264047479.983663
106 -14430.599341 208242197.343627
107 -13557.796496 183813845.818608
108 -13028.051705 169730131.216419
109 -12430.043157 154505972.877350
110 -11484.192367 131886674.311828
111 -11620.386137 135033373.981762
112 -10920.707202 119261845.797168
113 -10263.249406 105334288.365944
114 -8599.267251 73947397.257884
115 -10695.940711 114403147.688012
116 -7593.469553 57660779.847151
117 -7353.884598 54079618.673977
118 -7443.912862 55411838.702859
119 -6952.464720 48336765.686810
120 -5225.214735 27302869.023550
121 -5699.648001 32485987.331215
122 -5889.255749 34683333.276669
123 -6175.524714 38137105.499076
124 -7446.777525 55454495.504246
125 -5225.631853 27307228.265028
126 -4014.274808 16114402.233152
127 -4023.656787 16189813.942257
128 -4578.322284 20961034.940708
129 -3206.111051 10279148.070538
130 -4171.990958 17405508.550081
131 -5060.170869 25605329.225351
132 -4616.763776 21314507.765835
