    0.17 5522.469488 30497669.246503
    0.33 3685.890896 13585791.699441
    0.50 3955.982456 15649797.193974
    0.67 2647.636513 7009979.106221
    0.83 5161.859331 26644791.752841
    1.00 3304.106492 10917119.709895
    1.17 3679.858764 13541360.522062
    1.33 3849.985129 14822385.494428
    1.50 1401.923421 1965389.278508
    1.67 5903.858969 34855550.730829
    1.83 3524.199143 12419979.598347
    2.00 3987.279958 15898401.459897
    2.17 3912.002617 15303764.477921
    2.33 3222.059008 10381664.251505
    2.50 4620.769115 21351507.215551
    2.67 3324.857442 11054677.012774
    2.83 4108.708291 16881483.824036
    3.00 2719.249077 7394315.540105
    3.17 4860.617681 23625604.245321
    3.33 5665.659916 32099702.278174
    3.50 4569.864123 20883658.099916
    3.67 3652.912573 13343770.268368
    3.83 4018.801424 16150764.884126
    4.00 4227.744764 17873825.787116
    4.17 3610.755848 13037557.795368
    4.33 4268.651023 18221381.553747
    4.50 2801.535387 7848600.526590
    4.67 4923.456552 24240424.421505
    4.83 3520.637893 12394891.175653
    5.00 2520.450481 6352670.628938
    5.17 3572.330016 12761541.743741
    5.33 3909.854966 15286965.853126
    5.50 3735.183905 13951598.804060
    5.67 4304.819894 18531474.321214
    5.83 3259.848849 10626614.517810
    6.00 3612.536860 13050422.565252
    6.17 4834.455734 23371962.242681
    6.33 2420.990122 5861193.170977
    6.50 3985.501090 15884218.936165
    6.67 3142.486616 9875222.130241
    6.83 4660.273782 21718151.721618
    7.00 4362.026046 19027271.222891
    7.17 3597.993709 12945558.729086
    7.33 3929.207590 15438672.282225
    7.50 4516.759007 20401111.927985
    7.67 4115.649131 16938567.766081
    7.83 3503.186689 12272316.977793
    8.00 4227.655367 17873069.898516
    8.17 3304.202169 10917751.971297
    8.33 3336.358059 11131285.098357
    8.50 4638.791842 21518389.754730
    8.67 4499.078934 20241711.251560
    8.83 4143.136782 17165582.391755
    9.00 3633.588397 13202964.640724
    9.17 3977.089672 15817242.258842
    9.33 4723.357190 22310103.145655
    9.50 6508.271869 42357602.715952
    9.67 4729.959053 22372512.644341
    9.83 3961.542771 15693821.128594
   10.00 3373.502062 11380516.164773
   10.17 5306.058282 28154254.493353
   10.33 3847.387178 14802388.094419
   10.50 5555.071439 30858818.695705
   10.67 4525.026974 20475869.112673
   10.83 5017.179388 25172089.014594
   11.00 3997.467187 15979743.911785
   11.17 4555.494772 20752532.615240
   11.33 3166.826115 10028787.641735
   11.50 5441.891548 29614183.616774
   11.67 4193.163794 17582622.601740
   11.83 4740.350492 22470922.791304
   12.00 3933.371042 15471407.756965
   12.17 4803.826115 23076745.344473
   12.33 4613.187939 21281502.960393
   12.50 3113.272528 9692465.833790
   12.67 4490.225544 20162125.438963
   12.83 4513.109241 20368155.023158
   13.00 3313.047936 10976286.629087
   13.17 7125.113234 50767238.594085
   13.33 5130.707495 26324159.402003
   13.50 5274.676205 27822209.071964
   13.67 5666.556379 32109861.200319
   13.83 6129.938097 37576141.077595
   14.00 5077.813013 25784184.992578
   14.17 6490.395143 42125229.107988
   14.33 5920.319462 35050182.535227
   14.50 5414.014264 29311550.452197
   14.67 5650.358952 31926556.290490
   14.83 5356.046610 28687235.293414
   15.00 4522.415933 20452245.867455
   15.17 6304.419758 39745708.481554
   15.33 6317.341734 39908806.580728
   15.50 6508.377624 42358979.291606
   15.67 4784.720737 22893552.526692
   15.83 7050.895726 49715130.533962
   16.00 6164.258142 37998078.442275
   16.17 6022.691773 36272816.194463
   16.33 5326.926754 28376148.644263
   16.50 6842.786762 46823730.666792
   16.67 5464.039827 29855731.235505
   16.83 5480.384416 30034613.349110
   17.00 6401.372670 40977572.055908
   17.17 6776.924555 45926706.426554
   17.33 8841.875831 78178768.202027
   17.50 6799.469821 46232789.841469
   17.67 7874.704319 62010968.114279
   17.83 8255.379211 68151285.913181
   18.00 9558.183650 91358874.680541
   18.17 7845.345273 61549442.449306
   18.33 8613.040876 74184473.134553
   18.50 8088.997371 65431878.470907
   18.67 3655.628978 13363623.226084
   18.83 7948.717551 63182110.712244
   19.00 12587.852697 158454035.525309
   19.17 7836.346014 61408318.848540
   19.33 11461.881261 131374722.046910
   19.50 10880.662246 118388810.916585
   19.67 8461.954008 71604665.629881
   19.83 9709.485645 94274111.499744
   20.00 11762.789835 138363224.700874
   20.17 12212.080373 149134907.026002
   20.33 12829.853113 164605130.908869
   20.50 12403.802058 153854305.505025
   20.67 10997.414827 120943132.880744
   20.83 12673.630422 160620908.083176
   21.00 17441.517239 304206523.612180
   21.17 14660.080252 214917952.989947
   21.33 22389.734135 501300194.656722
   21.50 17362.515165 301456932.841211
   21.67 27373.288839 749296941.844030
   21.83 28312.928024 801621893.302692
   22.00 31454.333091 989375070.226660
   22.17 38090.072452 1450853619.392115
   22.33 45947.922974 2111211625.603345
   22.50 65660.244921 4311267763.138530
   22.67 91025.932807 8285720443.385041
