    0.05 -21773.082846 474067136.617851
    0.10 -24390.061640 594875106.792119
    0.15 -22473.554955 505060672.308171
    0.20 -24373.992636 594091517.018840
    0.25 -24666.540294 608438210.097665
    0.30 -24608.992661 605602519.779936
    0.35 -25184.010639 634234391.844750
    0.40 -24195.479091 585421208.421114
    0.45 -25414.740365 645909027.797535
    0.50 -23134.444189 535202507.912969
    0.55 -26561.792987 705528846.699407
    0.60 -23693.729596 561392822.171132
    0.65 -22380.426180 500883476.002922
    0.70 -24411.800527 595936004.946943
    0.75 -25482.553182 649360516.662116
    0.80 -24285.791490 589799668.281615
    0.85 -26827.682370 719724541.325511
    0.90 -24058.746564 578823286.222244
    0.95 -23828.363386 567790901.670835
    1.00 -26702.418272 713019141.592894
    1.05 -26187.434176 685781708.743973
    1.10 -27156.455416 737473070.744779
    1.15 -23366.363059 545986922.623954
    1.20 -27745.248253 769798800.597037
    1.25 -29771.617229 886349192.413057
    1.30 -27614.141311 762540800.334288
    1.35 -28242.052433 797613525.631849
    1.40 -25489.957974 649737957.509576
    1.45 -21407.313380 458273066.132513
    1.50 -26685.542052 712118154.634368
    1.55 -24959.898183 622996517.327653
    1.60 -23010.904875 529501743.164276
    1.65 -27869.175605 776690948.925268
    1.70 -23566.915908 555399525.409563
    1.75 -25491.189532 649800743.763006
    1.80 -25204.608377 635272283.417295
    1.85 -29321.944630 859776436.878188
    1.90 -28455.882425 809737244.611331
    1.95 -25086.777372 629346398.923851
    2.00 -26936.931244 725598264.825910
    2.05 -25347.979513 642520065.381107
    2.10 -26519.358775 703276389.836814
    2.15 -25945.597197 673174013.898819
    2.20 -25380.551863 644172412.877333
    2.25 -24692.141460 609701849.875842
    2.30 -27362.479001 748705257.079349
    2.35 -27722.681000 768547041.805393
    2.40 -27609.444735 762281438.562371
    2.45 -27540.085107 758456287.717031
    2.50 -25405.076335 645417903.607881
    2.55 -27361.126510 748631243.912084
    2.60 -26022.522361 677171670.007785
    2.65 -24569.351458 603653031.052188
    2.70 -25241.971273 637157113.728978
    2.75 -27150.128287 737129466.013615
    2.80 -30312.070084 918821592.757784
    2.85 -29487.291961 869500387.212650
    2.90 -25543.982667 652495050.497568
    2.95 -28175.649869 793867245.537221
    3.00 -28652.182675 820947572.017573
    3.05 -27592.408188 761340989.627829
    3.10 -30086.234694 905181518.090746
    3.15 -27695.237583 767026184.772936
    3.20 -29560.525094 873824643.840120
    3.25 -28755.729713 826891991.314004
    3.30 -26698.010239 712783750.735727
    3.35 -26459.976956 700130380.529224
    3.40 -26478.213536 701095792.082054
    3.45 -29918.426634 895112252.257963
    3.50 -27455.738706 753817587.913948
    3.55 -28435.635978 808585393.495423
    3.60 -30374.836797 922630710.422697
    3.65 -26240.333788 688555117.293150
    3.70 -27137.641521 736451587.319172
    3.75 -30114.798903 906901112.947175
    3.80 -28284.918712 800036626.528474
    3.85 -30251.620085 915160517.743158
    3.90 -28449.910000 809397378.997298
    3.95 -31760.185557 1008709386.631844
    4.00 -29755.215440 885372845.888884
    4.05 -28299.150428 800841914.955411
    4.10 -31107.407687 967670813.000214
    4.15 -30799.961427 948637623.883078
    4.20 -30390.014105 923552957.288557
    4.25 -29831.229822 889902272.695042
    4.30 -28883.249704 834242113.492390
    4.35 -32172.505200 1035070090.829770
    4.40 -30043.792731 902629481.643416
    4.45 -32332.790497 1045409341.305089
    4.50 -30788.692827 947943605.992862
    4.55 -31524.996958 993825433.210319
    4.60 -29440.433338 866739115.102909
    4.65 -32767.153893 1073686374.254895
    4.70 -31816.045217 1012260733.255524
    4.75 -33576.200830 1127361262.200769
    4.80 -32561.676186 1060262756.045680
    4.85 -34297.692680 1176331723.192421
    4.90 -35428.506168 1255179049.287917
    4.95 -33943.860129 1152185640.443593
    5.00 -34028.885850 1157965072.216655
    5.05 -29411.528992 865038037.664544
    5.10 -34058.258363 1159964962.734373
    5.15 -33813.387050 1143345143.824317
    5.20 -36022.628557 1297629768.124933
    5.25 -36244.845156 1313688800.367001
    5.30 -34681.123657 1202780338.132757
    5.35 -32679.254276 1067933660.014440
    5.40 -37524.496648 1408087848.698066
    5.45 -34050.074568 1159407578.063014
