    1.67 -887.350991 787391.780587
    3.33 -593.721708 352505.466746
    5.00 -1645.468804 inf
    6.67 -1447.571428 2095463.040500
    8.33 -2068.671949 1060736041650201071964978788135916890150581804597055869636769669397259063727634465137428060015108290031252351876526835430925743310623560886108346275530070952501522834943580831744.000000
   10.00 -379727.444893 -nan
   11.67 2365.100433 5593700.056782
   13.33 1068.672525 1142060.966616
   15.00 551.958920 304658.649026
   16.67 388.302483 150778.818217
   18.33 -297.083086 88258.360097
   20.00 50.440567 2544.250842
   21.67 424.041092 179810.847913
   23.33 100.127146 10025.445415
   25.00 262.515668 68914.476007
   26.67 -54.561613 2976.969646
   28.33 -215.804389 46571.534318
   30.00 73.721127 5434.804508
   31.67 331.123707 109642.909254
   33.33 787.908020 620799.047567
   35.00 159.867932 25557.755716
   36.67 -25.977247 -nan
   38.33 108.376188 11745.398020
   40.00 269.029634 72376.944183
   41.67 24.000000 576.000000
   43.33 -217.679718 47384.459456
   45.00 -98.106211 9624.828574
   46.67 395.351973 -nan
   48.33 220.160283 48470.550302
   50.00 41.453362 1718.381239
   51.67 273.419165 74758.039932
   53.33 -224.232760 50280.330660
   55.00 268.332209 72002.174299
   56.67 368.763831 135986.763116
   58.33 535.660774 286932.464554
   60.00 230.986978 53354.984136
   61.67 109.637150 12020.304644
   63.33 125.955972 15864.906917
   65.00 -78.493406 6161.214714
   66.67 381.453319 145506.634207
   68.33 56.808093 3227.159462
   70.00 288.229811 83076.424144
   71.67 -57.944675 3357.585375
   73.33 29.755134 885.367986
   75.00 86.984332 7566.273993
   76.67 3.652979 13.344256
   78.33 167.268825 27978.859884
   80.00 289.862573 84020.311228
   81.67 -293.686393 86251.697207
   83.33 514.000000 264196.000000
   85.00 21.762294 473.597457
   86.67 224.520242 -nan
   88.33 -80.234506 6437.575888
   90.00 -440.556425 194089.963340
   91.67 -475.936315 226515.375660
   93.33 -175.339764 30744.032942
   95.00 29.248416 855.469813
   96.67 139.482790 19455.448573
   98.33 -118.034759 13932.204361
  100.00 -113.953362 12985.368761
  101.67 12.393812 153.606588
  103.33 33.174540 1100.550115
  105.00 -201.011141 40405.478820
  106.67 -387.093959 149841.732802
  108.33 94.947490 9015.025906
  110.00 391.874762 153565.828778
  111.67 -332.631169 110643.494499
  113.33 548.738551 301113.996833
  115.00 364.409791 132794.495731
  116.67 -136.663821 inf
  118.33 -458.182189 209930.917905
  120.00 -53.644135 2877.693204
  121.67 125.123407 15655.866983
  123.33 190.482514 36283.587980
