1 5540.939591 30702011.546811
2 4841.722422 23442276.010002
3 4687.409531 21971808.107738
4 4961.502564 24616507.692038
5 5830.076949 33989797.237006
6 5391.518535 29068472.116955
7 3784.690748 14323884.060508
8 3983.541891 15868606.001025
9 5069.323259 25698038.305077
10 4923.646600 24242295.841760
11 6348.950164 40309168.189227
12 6530.649022 42649376.647108
13 4792.651004 22969503.648796
14 5220.042101 27248839.533010
15 4224.965892 17850336.791383
16 6391.110800 40846297.264222
17 4356.135014 18975912.263194
18 5452.340636 29728018.408375
19 4830.445361 23333202.382800
20 5081.872254 25825425.606792
21 5081.146954 25818054.365019
22 5437.961486 29571425.120805
23 5615.398334 31532698.453567
24 5779.185818 33398988.718430
25 5575.688658 31088304.015526
26 4770.125363 22754095.975041
27 5777.978861 33385039.714196
28 5934.482564 35218083.300617
29 6224.426779 38743488.732245
30 6224.104113 38739472.007844
31 5852.889109 34256310.927306
32 7290.879310 53156921.113640
33 8319.360561 69211760.146868
34 6145.872254 37771745.767227
35 6522.758272 42546375.480469
36 7481.119197 55967144.443995
37 8180.845853 66926238.868015
38 8174.412488 66821019.532013
39 8347.431988 69679620.790712
40 7514.882030 56473451.922063
41 8006.737391 64107843.644144
42 9807.704636 96191070.231367
43 10775.831921 116118553.583372
44 10551.415082 111332360.235202
45 9594.403045 92052569.786203
46 10514.108380 110546475.016368
47 11527.594584 132885436.899408
48 12113.872443 146745905.557462
49 14054.826995 197538161.854643
50 14192.046247 201414176.685462
51 14899.847942 222005468.695002
52 17806.062658 317055867.375817
53 21557.279564 464716302.187895
54 23002.820831 529129766.189918
55 27799.425193 772808041.076479
56 32665.068196 1067006680.220601
57 44932.535547 2018932750.637654
58 65251.083583 4257703908.705899
59 125263.870970 15691037370.373341
60 2211688.750815 4891567130481.983398
61 -137252.936596 18838368604.345005
62 -64354.860768 4141548104.494891
63 -41948.826001 1759704002.883712
64 -31759.283687 1008652100.310621
65 -23425.582544 548757917.513068
66 -21084.620576 444561224.837107
67 -15606.027237 243548086.134214
68 -16034.644071 257109810.491572
69 -13080.165782 171090736.876878
70 -11799.323331 139224031.069104
71 -10265.292277 105376225.539038
72 -9536.944804 90953316.203872
73 -8402.956427 70609676.715867
74 -7920.490774 62734174.102144
75 -7295.101007 53218498.701976
76 -6211.121669 38578032.391613
77 -7773.505947 60427394.706376
78 -5769.518571 33287344.542876
79 -6103.822943 37256654.522070
80 -4014.100046 16112999.183310
81 -4261.761253 18162608.975047
82 -3875.142071 15016726.072831
83 -4300.642871 18495529.106706
84 -3735.376841 13953040.147351
85 -3356.428768 11265614.071606
86 -3020.345436 9122486.550132
87 -2783.720304 7749098.729502
88 -2894.170023 8376220.123920
89 -2660.314954 7077275.655437
90 -3337.485731 11138811.004123
91 -2932.447079 8599245.873197
92 -2367.967374 5607269.485521
93 -2398.721286 5753863.806418
94 -2350.406443 5524410.446503
95 -2700.876827 7294735.633691
96 -1636.012527 2676536.987958
97 -3724.674275 13873198.456894
98 -2625.822902 6894945.911744
